address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0x0093cdd1ad5e2b8e8990213c9d3d832ec83e453d,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x01680dc54cf0942bcabc1d6c955007e180ed4dd1,0.009500,0,5,11,4,11,0.8,1.0,2,3,2.333333,1.247219,-0.003167,0.020834,2.7500,1.0000,1.0000,0.0,1.0000,0.0,1,0,0
0xa38feb7b0aaad949a1b99ff516d4e3ea2e317bbf,0.000000,0,49,135,48,135,0.9796,1.0,11,10,7.909091,14.462834,0.000000,0.450535,2.8125,0.9091,1.0000,0.0,1.0000,0.0,0,1,0
0x020522bf9b8ed6ff41e2fa6765a17e20e2767d64,400.000010,804,27,58,25,58,0.9259,1.0,22,13,1.500000,2.726136,-18.181819,119.764724,2.3200,0.5909,0.0050,6.759253,0.0025,23.0,0,1,0
0x020e0638aa7d98b40d2a3a7ebd37ebdfc5cba2fd,0.006000,37,442,474,422,474,0.9548,1.0,51,47,1.019608,2.986835,-0.000117,0.334815,1.1232,0.9216,0.1892,113.512024,0.1622,130.055117,0,1,0
0x0217495d71d7246205bc1b1039dad814d0c0c192,0.000000,1,144,711,135,711,0.9375,1.0,62,41,8.727273,32.648516,0.000000,0.838927,5.2667,0.5968,2.0000,71.0,1.0000,0.0,0,0,1
0x02f8e82eef749e5b444600fdc14ab5ba52fba931,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x032747313c4e914b5fce356ab8dc4df551972dcd,0.000000,119,40,2,1,2,0.025,1.0,1,1,1.000000,0.0,0.000000,0.0,2.0000,1.0000,0.0168,14.0,0.0084,0.0,0,1,0
0x039f5f6e0a32c775ea40cd9971c940edb2710283,0.000000,3,15,3,11,3,0.7333,1.0,5,2,-1.333333,1.105542,0.000000,18.309924,0.2727,0.2000,0.6667,6.5,0.3333,0.0,1,0,0
0x03f69791513022d8b67facf221b98243346df7cb,0.000000,1,51,172,50,172,0.9804,1.0,29,19,3.935484,13.085169,0.000000,1.76024,3.4400,0.5862,2.0000,12.5,2.0000,47.0,0,0,1
0x155b45e289cd45e7e4c4da8d99cd7293ff2f95c3,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x05795123ae36f650bd42c8e5bf6c6e48258fa804,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x05914192cbbaae87a910f79e012b4091a39cc85c,0.075750,36,73,41,36,41,0.4932,1.0,18,21,0.227273,1.443853,-0.003443,0.160414,1.1389,0.9444,0.5556,2.743629,0.4167,1.339983,1,0,0
0x05d7c87cf85de4103635ec585b1e36cf240837b4,0.000000,1,119,184,117,184,0.9832,1.0,28,21,2.392857,5.219054,0.000000,1.603919,1.5726,0.7500,2.0000,34.5,2.0000,54.0,0,1,0
0x05f45ce533d1cefabd0f9df5481d9e63a7d102f6,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x073d7a1d115181ae857614650ddea925cc499a72,0.000000,0,3,3,1,3,0.3333,1.0,1,3,0.666667,0.471405,0.000000,0.212132,3.0000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x08b1da7ae109ec250edb42ce20106f171766ed6c,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x09fb74b90604b36cb468a7cc8b8ebd4a215db836,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0ad03236f64e8db6c42dfa096264c26ce57c87ea,0.000000,1,72,198,71,198,0.9861,1.0,18,16,7.055556,16.307709,0.000000,0.2124,2.7887,0.8889,2.0000,28.0,2.0000,76.0,0,1,0
0x0c73ad49b9824dfe59e6b0abd0d0fe26c6f268cd,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0d35e5b6b91254fb405e620448c8760fd10614ae,0.000000,0,2,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0efd8d50d64b75359ccb57c00de182ecb5cae3c8,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0f496210887e5e3f84b665a0c80adce26f533147,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0f7466e713b582630504dd39a72f6e15d2d052a9,0.000000,0,3,9,2,9,0.6667,1.0,2,5,1.400000,0.8,0.000000,0.002153,4.5000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x104bfefda519e16fcde4583c77a4f0eefb3bccc5,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x10a7ef95e87e3d80a14c152ecb0ee6cf603dce15,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x11765d5753943fd9a764b8d773319fcfe864b021,0.000000,0,20,17,13,17,0.65,1.0,7,7,0.500000,0.866025,0.000000,0.034724,1.3077,0.8571,1.0000,0.0,1.0000,0.0,1,0,0
0x124374f24bff86cf043e31344077ece93bd46b57,0.002123,2,17,19,16,19,0.9412,1.0,4,5,0.600000,1.74356,-0.000425,0.010558,1.1875,1.0000,1.5000,6.599663,1.5000,6.182412,0,1,0
0x12905fa36a703d6ef75cb2198f9165192b0c5ae5,0.000000,187,207,3,5,3,0.0242,1.0,3,2,-0.666667,0.471405,0.000000,1.029404,0.6000,0.6667,0.0107,95.5,0.0053,0.0,0,1,0
0x13ddd5c273a027608a42727a46f8250011645166,2.142697,26,164,157,156,157,0.9512,1.0,26,25,0.038462,2.10276,-0.082411,0.966389,1.0064,0.9615,0.3077,27.258026,0.2692,28.459782,0,1,0
0x146fb1682050e04d951fa84ee35bfec8a16195cb,0.000000,0,51,241,50,241,0.9804,1.0,7,7,27.285714,21.795899,0.000000,0.026444,4.8200,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x169e429a4d9b7bed90f75198f12266f06c0fb8bc,0.007000,37,21,4,10,4,0.4762,1.0,1,1,-6.000000,0.0,-0.007000,0.0,0.4000,1.0000,0.1351,2.993326,0.0541,1.0,0,0,1
0x174650d5ee33a1292cccf5d3fd1c0684a1b7419b,0.000000,0,4,1,2,1,0.5,1.0,2,1,-0.333333,0.942809,0.000000,1.779513,0.5000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xe61953e8c1b4d5eeec29d79f95aa232e8ec537be,0.000000,0,5,3,3,3,0.6,1.0,3,3,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x17d0582dee50a5401bb8f65ac29ec2da50c670ea,0.030103,769,189,22,90,22,0.4762,1.0,28,7,-2.428571,3.849198,-0.001075,0.266686,0.2444,0.2500,0.0559,3.828531,0.0221,0.455645,0,0,1
0x194dd7c558d18e48ba0c35be5c40ec10d8001fda,0.000000,1,3,9,2,9,0.6667,1.0,2,5,1.400000,0.8,0.000000,9.9e-05,4.5000,1.0000,2.0000,0.5,1.0000,0.0,1,0,0
0x19b115365671a818ed62aa326d91e6e4713f8900,0.000000,7,22,44,18,44,0.8182,1.0,11,6,2.166667,5.398045,0.000000,0.617364,2.4444,0.4545,0.7143,6.8,0.4286,17.913372,1,0,0
0x1ac1c4c67181bb4d3c0a7d9dd2cda5d9692a364d,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x1b05e6557768650c0df0c9377c32c621ac1ccf17,1.712878,1323,437,10,123,10,0.2815,1.0,30,4,-3.645161,4.344432,-0.055254,0.739425,0.0813,0.1000,0.0045,114.259087,0.0015,2.0,0,1,0
0x1b442a27fc37b5527ecd5c5ead301dac1638810d,0.010000,16,20,13,11,12,0.55,0.9231,3,3,0.333333,1.885618,-0.003333,0.158367,1.0909,1.0000,0.5000,1.322876,0.3750,0.372678,0,1,0
0xb7438d9e851aaff3a86a8bdb060285872a32f558,0.000000,15,7,2,5,2,0.7143,1.0,5,2,-0.500000,0.763763,0.000000,0.003055,0.4000,0.2000,0.4000,0.372678,0.0667,0.0,1,0,0
0xde22069cad238979bd436d5ea0d60475e5e7af06,0.000000,1,12,2,10,2,0.8333,1.0,10,2,-0.727273,0.616575,0.000000,0.009496,0.2000,0.1000,2.0000,4.0,1.0000,0.0,1,0,0
0x1cad99dc4770146e95d17307a4df427c7c73827c,0.003000,0,5,2,4,2,0.8,1.0,3,2,-0.500000,0.866025,-0.000750,0.000456,0.5000,0.3333,1.0000,0.0,1.0000,0.0,1,0,0
0x1d6907245c30e7ddab42dc42523e97687c149345,0.010000,0,2,0,1,0,0.5,0.0,1,0,-1.000000,0.0,-0.010000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x39de05db56c42041f1c378c72ddd0161ef91070b,0.000000,0,25,2,4,2,0.16,1.0,1,1,-2.000000,0.0,0.000000,0.0,0.5000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x1fb8d1159ba0fe9e237d5a9f8810d783500ab471,0.001000,0,5,0,1,0,0.2,0.0,1,0,-1.000000,0.0,-0.001000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x53e523b0207c0987af44aed9c09c4d3e59e7db9a,0.003000,3,9,0,3,0,0.3333,0.0,2,0,-1.500000,0.5,-0.001500,0.0005,0.0000,0.0000,0.6667,3.5,0.0000,0.0,0,0,1
0x1fe6c9951a5321a4169fe7721c2bdd5fef082d7d,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x20442f9439c874c02e8451e03d6235ee27ee3afe,0.000000,0,2,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x213d2b0498d7eef3151aa9af2e5c4eb8674ecce5,0.000000,169,189,2,2,2,0.0106,1.0,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0118,90.5,0.0059,0.0,0,1,0
0x21e3a126b222be9196c8f826d9f9679ee26bbae7,0.000000,218,221,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0092,108.5,0.0000,0.0,0,0,1
0x502b3fce17009ea60269d2553553447e74f88445,0.000000,217,220,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0092,109.0,0.0000,0.0,0,0,1
0xc998f7ab8949ed3d807d54b079e4c6a9878c74ab,0.000000,218,222,1,1,1,0.0045,1.0,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0092,108.0,0.0046,0.0,0,0,1
0x810a49b3ca004243044444fd7380d9d8e22e3875,0.000000,218,223,2,2,2,0.009,1.0,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0092,107.5,0.0046,0.0,0,0,1
0xba8ee7ba243a363d1995812121bc3fdfa6052785,0.150000,218,222,0,1,0,0.0045,0.0,1,0,-1.000000,0.0,-0.150000,0.0,0.0000,0.0000,0.0092,108.0,0.0000,0.0,0,0,1
0x23e2134cbdd5b80f16300454d72a523cb7d1a886,0.000000,0,3,9,2,9,0.6667,1.0,2,4,1.750000,0.433013,0.000000,9.7e-05,4.5000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x243ce58ad1d2996399b0c110f013901d2f50243f,0.000000,2,301,762,299,762,0.9934,1.0,78,40,5.935897,35.945949,-0.000000,2.28147,2.5485,0.5128,1.5000,86.734589,1.5000,240.105532,0,1,0
0x258e30f1ff095f738545ac72d3009d94cef2e8b3,0.000000,42,5,2,3,2,0.6,1.0,2,2,-0.500000,0.5,0.000000,0.0097,0.6667,1.0000,0.0476,0.5,0.0238,0.0,0,1,0
0x25cdfe617d58f348d10d8efc6d61032ed1e1ce7a,0.000000,179,197,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0112,97.5,0.0000,0.0,0,0,1
0x25f2a9ba0c4455af599bc960d554cfcfeca7f3ed,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x27705979b6f4d3b497f62240a6ae11ae535a49df,0.000000,5,1048,2,2,2,0.0019,1.0,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.2000,49.374982,0.2000,0.0,0,1,0
0x278af8130b3f4f3e723a564cc76b2cb7c3eda0d7,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x27b97f315c699b50b7150b534033b61a7b555bbd,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x27c0afc960fbeab1c6bba6be3837d40e948b2250,0.000000,214,234,6,7,6,0.0299,1.0,3,4,-0.250000,1.47902,0.000000,0.309597,0.8571,1.0000,0.0140,103.289238,0.0093,1.0,1,0,0
0x1107bd232640434008b8ce1fd058837e141f754b,0.000000,214,231,4,4,4,0.0173,1.0,3,3,0.000000,1.0,0.000000,0.136931,1.0000,0.6667,0.0140,103.951912,0.0093,0.0,1,0,0
0xa2c5718723161f48fe1be09bee40a8fa347df520,0.025500,57,48,42,44,42,0.9167,1.0,14,14,-0.133333,0.498888,-0.001700,0.026971,0.9545,0.9286,0.3509,1.714643,0.3509,1.135782,1,0,0
0x2c2e3baa2191cf325a28a01ff42340f2ae677572,0.000000,169,417,155,216,155,0.518,1.0,31,26,-1.967742,4.934957,0.000000,0.265705,0.7176,0.8387,0.1420,37.96469,0.0888,12.086724,0,1,0
0x31e13882c45c1023d9b16c3794c1a780bb6cb88d,0.000000,169,251,36,45,36,0.1793,1.0,10,10,-0.900000,2.071232,0.000000,1.57668,0.8000,1.0000,0.0533,56.177189,0.0237,5.196152,0,1,0
0x2cbe1c74b77bf46a61759f3ed107b3e2612feddd,0.000000,0,2,4,1,4,0.5,1.0,1,4,0.750000,0.433013,0.000000,0.000346,4.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x2cdb253c0e44a284f6174ae90b5ea247e6cf3649,0.000000,1,317,574,310,574,0.9779,1.0,135,112,1.955556,4.787123,0.000000,1.061734,1.8516,0.8296,2.0000,156.5,2.0000,286.0,0,1,0
0x2d6cb85e108326a8bbb72ca6f3c9f0f3c7f53638,0.000000,247,6,2,1,1,0.1667,0.5,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0121,1.414214,0.0081,0.0,0,0,1
0x2dad35ca7d3e3577f5c4160f99940809a9f2ed91,0.000000,4,279,748,278,748,0.9964,1.0,78,36,6.025641,32.04403,-0.000000,2.409102,2.6906,0.4615,1.0000,117.926619,0.7500,347.662991,0,1,0
0x2f67e755b43c46b065d30429bb7d05949b84098c,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x306e4d2747dbd246ba35f3b21ef40de0ffdad3d1,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x30c16da96ffa1eee79d8a9db23b7204fed75d549,0.000000,169,215,1,1,1,0.0047,1.0,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.0118,105.5,0.0059,0.0,0,1,0
0x30d1b797365f936300055a704a902124467b8b14,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x72a68fb6d91ed8dc47b564e088e518c6d4a6ff44,0.000000,247,108,80,80,80,0.7407,1.0,19,43,0.000000,8.798244,0.000000,1976.286627,1.0000,0.9474,0.1741,2.653406,0.1296,2.727178,0,0,1
0x86a2f548baf9da7e989f5f697f339d61de259b72,0.000000,0,8,9,6,8,0.75,0.8889,4,3,0.500000,2.061553,0.000000,1.258968,1.3333,0.7500,1.0000,0.0,1.0000,0.0,0,1,0
0x349455c38122f117bc339ef2771d95938f19eaa0,0.001000,0,4,0,1,0,0.25,0.0,1,0,-1.000000,0.0,-0.001000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x34f033eeaa33a941d00859106642d57b8b538e74,0.000000,185,202,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0108,100.0,0.0000,0.0,0,0,1
0x3570778f291120940119b5e4f867dab5488add4d,0.001000,4,2,0,1,0,0.5,0.0,1,0,-1.000000,0.0,-0.001000,0.0,0.0000,0.0000,0.5000,0.0,0.0000,0.0,0,0,1
0x36b5766f8f0b674a2b3dcb7df5fd7a5cb68c073b,3.000000,0,3,0,2,0,0.6667,0.0,1,0,-2.000000,0.0,-3.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x37b0d8b1299c1edf07a8ee4c5c1d245f17d56e3f,0.000000,0,2,2,1,2,0.5,1.0,1,2,0.500000,0.5,0.000000,0.003,2.0000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x37c443249ed98c6d3871edf5c3a44f20dac2d940,0.000000,0,2,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3a67782de1e70d3f09d7955a41108d0533550048,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3be222ed7b55844401286248f1fd9df9648c50fd,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3be274206e77fc9cbfe4aa2b4c5c211303228447,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3d86cc838649b072510f3da56a31f30461cf66d2,0.000000,1877,254,4,6,4,0.0236,1.0,5,3,-0.333333,1.105542,0.000000,0.097491,0.6667,0.4000,0.0016,114.805149,0.0011,0.0,1,0,0
0x3dc4d22741c55b40f5f2445ec4e3afb12dd14ebb,0.005000,3,12,1,10,1,0.8333,1.0,7,1,-1.285714,1.160577,-0.000714,0.036492,0.1000,0.1429,0.6667,4.0,0.3333,0.0,0,0,1
0x3e0d6ebb658420c1220e1b4f33eaf4c7039d15ff,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3e3ee486285814cf3899b2d67a1f3176316efd66,0.000000,0,6,2,4,2,0.6667,1.0,4,1,-0.500000,0.866025,0.000000,0.105397,0.5000,0.2500,1.0000,0.0,1.0000,0.0,0,1,0
0x40c71e8d49d01c0eccaeebcda81d24037c556b1f,0.000000,0,3,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x4100a8cbdfb6b029f6820ced6eab20863cd02fff,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x41c0542f41251d6d81526ed2dbc8f0008b13fe48,0.000000,0,2,2,1,2,0.5,1.0,1,2,0.500000,0.5,0.000000,0.06,2.0000,1.0000,1.0000,0.0,1.0000,0.0,1,0,0
0x42c455c7cdc8a89d8825a4335cee3524d9dc62d5,0.005000,68,1652,0,1,0,0.0006,0.0,1,0,-1.000000,0.0,-0.005000,0.0,0.0000,0.0000,0.9853,5.626569,0.0000,0.0,0,0,1
0x4364eff50d20ca13ec7ec6e9b0f7529a1f39df3c,1.000000,0,3,0,1,0,0.3333,0.0,1,0,-1.000000,0.0,-1.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x43dbf4571dbdf96e7c9d87dc3e033239d01d637d,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x4b50c19274036a76e6cdaa992d324b07aa941022,0.100000,3,2,0,1,0,0.5,0.0,1,0,-1.000000,0.0,-0.100000,0.0,0.0000,0.0000,0.6667,0.0,0.0000,0.0,0,0,1
0x4bb59d7764ca528e22a5ecaa785280986e9818ea,0.000000,11,531,353,353,353,0.6648,1.0,10,11,0.000000,56.483304,0.000000,0.748421,1.0000,1.0000,1.0909,31.801795,1.0000,20.128923,1,0,0
0x03042094e77fb177ee0e87de9b52e2d5af816308,0.000000,176,202,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0114,100.0,0.0000,0.0,0,0,1
0x4c60e311d8fba04e313f7e7b3dec61b3028726d1,0.000000,38,830,17,12,16,0.0145,0.9412,12,4,0.333333,3.543382,0.000000,0.313148,1.3333,0.3333,1.0263,21.932237,0.1842,1.293626,0,0,1
0x4d79a3d77d1fd3deb1e466374a81f609377730eb,0.000000,0,5,11,4,11,0.8,1.0,4,5,1.400000,1.356466,0.000000,0.002756,2.7500,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x4e00821b562e98bfbfb32245468b3ba4e5b3140a,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x4e21c31ff65df33ea0b7f7ec8794803f731eb239,0.000000,0,5,5,3,5,0.6,1.0,2,3,0.500000,1.658312,0.000000,0.015132,1.6667,0.5000,1.0000,0.0,1.0000,0.0,0,0,1
0x4e88419be4e8643d98b15f8b6cf9cf3f6ef1fbfd,0.000000,0,239,649,238,649,0.9958,1.0,50,42,8.058824,35.163156,0.000000,4.911873,2.7269,0.8200,1.0000,0.0,1.0000,0.0,0,0,1
0x4eb3aff340a3b5f704a102330fa60507018e0d30,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x4f9048d95616dbf7acc16fc4179f5ac6ee37bce6,0.011100,11,2,0,1,0,0.5,0.0,1,0,-1.000000,0.0,-0.011100,0.0,0.0000,0.0000,0.1818,0.0,0.0000,0.0,0,0,1
0x4fa2bec37bb47781e56b4ddc7929f0d3bcedce33,0.000000,0,23,101,22,101,0.9565,1.0,9,8,8.777778,9.052658,0.000000,0.051373,4.5909,0.8889,1.0000,0.0,1.0000,0.0,0,0,1
0x4fa1f5846f9e8b139e85b10c604b47e9314a7d0a,0.000000,0,55,289,54,289,0.9818,1.0,30,24,6.911765,18.031619,0.000000,1.415522,5.3519,0.6667,1.0000,0.0,1.0000,0.0,0,0,1
0x513f38be4561091eb6fa87ed2566b3e6c7c0169f,0.010000,7,20,20,16,20,0.8,1.0,2,2,2.000000,2.0,-0.005000,0.129,1.2500,1.0000,0.8571,4.346135,0.7143,4.0,0,1,0
0x5169dbf8c7f02de1083b05d4018ef488f9c37222,0.000000,1,61,277,59,277,0.9672,1.0,12,13,16.769231,23.53117,-0.000000,0.041975,4.6949,1.0000,2.0000,11.5,2.0000,51.5,1,0,0
0x53891ef3793d8534ad42312bcc77dfad51bb5f1c,0.000000,215,258,26,27,26,0.1047,1.0,5,5,-0.166667,5.047001,0.000000,0.311234,0.9630,0.8000,0.0279,81.230126,0.0186,4.555217,1,0,0
0x54715db7a8a57bc9bab660eb8e7b195774cb564d,0.871700,290,204,0,7,0,0.0343,0.0,6,0,-1.166667,0.372678,-0.145283,0.137499,0.0000,0.0000,0.0138,83.716784,0.0000,0.0,0,0,1
0x565fc7ff1633d233bf9eb2e734e7524e995cf07d,0.001000,181,250,0,1,0,0.004,0.0,1,0,-1.000000,0.0,-0.001000,0.0,0.0000,0.0000,0.0110,122.0,0.0000,0.0,0,0,1
0x58d94584f2c091449cdc4e3e40453101ec30dfe3,0.000000,0,3,5,2,5,0.6667,1.0,2,3,1.000000,0.816497,0.000000,0.053541,2.5000,1.0000,1.0000,0.0,1.0000,0.0,1,0,0
0x59bbfbb2a233ad668c567d77b1bed06f160edc30,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5a0b071e99d6987a73ec9317601f85ee077488f6,0.000000,3,7,2,2,2,0.2857,1.0,2,1,0.000000,1.0,0.000000,0.03,1.0000,0.5000,0.6667,1.5,0.3333,0.0,0,1,0
0x5a60ad57b09779adec3d760edfa59a427aa3e654,0.000000,0,2,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5aa4769f204f0b9e8d9c852377bf90fbe5bf2aeb,0.000000,0,10,21,9,21,0.9,1.0,5,4,2.400000,4.029888,0.000000,0.355686,2.3333,0.8000,1.0000,0.0,1.0000,0.0,0,0,1
0x5b092762dda18075580015010e2822b6e4f62358,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5ba0d60f45c3769afe2cdf7826946c8338494467,0.000000,4,110,484,107,484,0.9727,1.0,60,33,5.984127,23.141039,0.000000,1.741815,4.5234,0.5000,0.7500,46.204858,0.7500,209.814733,0,0,1
0x5bd7b9cd17cee4d2fae01d9695e83098cf409488,0.000000,1,110,570,105,570,0.9545,1.0,63,50,6.940299,25.03483,-0.000000,0.779469,5.4286,0.7302,2.0000,54.0,1.0000,0.0,0,0,1
0x5c39aa14370d47f0bd5319758bab177cf4ead1cb,0.000000,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5c6b9ae7de0cbb422d4479876694ad3626b34e6e,0.000500,0,5,0,1,0,0.2,0.0,1,0,-1.000000,0.0,-0.000500,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
