address,balance,lifetime,#investment_to_contract,#payment_from_contract,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0xdac3260156431d8680443276256ba0b150f4bfce,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,3.5,0.0000,0.0,0,0,1
0xf12a2e2a1a1d714d6c7db114806411596a09b10a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,107.0000,20.137995,0.0000,0.0,0,0,1
0xc636e73ff29faebcaba9e0c3f6833ead179ffd5c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0x55d34b686aa8c04921397c5807db9ecedba00a4c,-176003.041563,2,74,9842,69,1147,8.284987,244.734095,149.281630,6226.271138,133.0000,0.5362,1.5000,45.020983,1.0000,2646.5,0,0,1
0xda57fc370d6f446c6d24258a65f6853c0dd09298,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x744d70fdbe2ba4cf95131626614a1763df805b9e,-6.987942,210,26,56,22,2,1.250000,8.094494,0.291164,14.513996,2.1538,0.0000,0.0429,258.728133,0.0905,4.501154,0,0,1
0xCA29db4221c111888a7e80b12eAc8a266Da3Ee0d,132.919993,0,99,0,72,0,-1.375000,1.046655,-1.846111,7.791677,0.0000,0.0000,292.0000,4.762826,0.0000,0.0,0,0,1
0xa1c957c0210397d2d0296341627b74411756d476,0,468,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0021,0.0,0.0214,2.993326,0,0,1
0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,25.0000,677.020123,0.0000,0.0,0,0,1
0x4a60300e2f5a7b0edc7e98ef0577381a41099a78,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,0.942809,0.0000,0.0,0,0,1
0xa646e29877d52b9e2de457eca09c724ff16d0a2b,103999.100001,1000,8,40,7,11,2.133333,3.77477,-6933.273333,81763.3211,5.0000,0.4286,0.0890,1.620083,0.0320,0.612372,0,1,0
0x82e727d640826cfbe0364d52481d79d6821fa39b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,73.0000,27.675213,0.0000,0.0,0,0,1
0x925B8C327d0065827977D08f8009Dba33ad9f450,0.100000,0,1,0,1,0,-1.000000,0.0,-0.100000,0.0,0.0000,0.0000,2.0000,2.5,0.0000,0.0,0,0,1
0x459f90b6e8dc23bbf1ff4c2f22aa2149b4bd4cff,0.012000,235,9,7,7,6,-0.285714,0.451754,-0.001714,0.004199,0.7778,0.8571,0.0553,0.634324,0.0298,0.0,0,1,0
0x0E9E062D7e60C8a6A406488631DAE1c5f6dB0e7D,0.010305,0,29,0,9,0,-3.222222,4.589306,-0.001145,0.001683,0.0000,0.0000,15.0000,1.768867,0.0000,0.0,0,0,1
0x6ca479d5c7377d7013acfb18561439748a57f1ae,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x39df5af51c47256e5c63b3dae1a21f3da4a58e89,0.000000,52,53,53,45,1,0.000000,7.920804,0.000000,172.766573,1.0000,0.0000,0.5385,1.295105,0.5385,1.08032,0,0,1
0xdd1393eb649d877b95fec0abe42abfb89a1e584a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,8.0000,0.433013,0.0000,0.0,0,0,1
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,230.0000,10.672617,0.0000,0.0,0,0,1
0x2ea7ae77369654e4afe84ef3733fccd8e159e1fe,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,4.031129,0.0000,0.0,0,0,1
0xcf3dbc9dcaeb6936b8cefbf9f81b655651a92485,0.000000,78,4,1,4,1,-0.600000,0.8,0.000000,75.365775,0.2500,0.0000,0.1026,0.433013,0.0128,0.0,0,0,1
0x40a05d4ce308bf600cb275d7a3e9113518f59c54,39.477124,120,15,8,14,7,-0.333333,1.083791,-1.879863,25.832675,0.5333,0.0000,0.2583,8.5628,0.0583,0.349927,1,0,0
0x5b7b37c014c6d1dd74aed790f23494e68f64fa21,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xce6a5b2516539aaf70d4c2969557144348895d31,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6ba6f2207e343923ba692e5cae646fb0f566db8d,-939.700000,14,69,44,7,7,-3.125000,8.724069,117.462500,310.550491,0.6377,0.8571,0.7143,1483.988817,0.4286,10.241528,0,0,1
0x0d547f8b8d7201523a834addbb27e40140ee6f18,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,7.0000,1.59079,0.0000,0.0,0,0,1
0xda7c27c04f66842faf20644814b644e25e1766ea,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,43.0000,3.381463,0.0000,0.0,0,0,1
0x5EF7D6bCF0Ff2fee823883841a246aB84ffce8A0,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,0.433013,0.0000,0.0,0,0,1
0xf5aca7f577de131c176d6a2069eb90b494a34fff,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd35504e0f9bdcf8bca1ce7ec51fa2db514029182,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x2ad565023d39f5f8a6afdc625c0285bbc2d52276,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xac5ce3f18806e27fe616734abb2506766fd7e0ec,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x0429047892b8a903c0b4fbbd26e85d288f7af958,0.000002,5,28,5,15,1,-1.437500,1.935483,-0.000000,7.774783,0.1786,0.0000,1.2000,10.204846,0.6000,0.471405,1,0,0
0x0ece93150cd501a5181d0ad03f87b177b1db4e0a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xffe69f1c1d9fe3a6a345a86f7dcfa5bf71adc13d,0.003723,0,1,0,1,0,-1.000000,0.0,-0.003723,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc8ac0eb62920fc23b1354990eaf3d248bafd5169,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xab50e301204aab5f0a14ad934f176e09b8216c15,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb97048628db6b661d4c2aa833e95dbe1a905b280,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,13.0000,1592.637027,0.0000,0.0,0,0,1
0xd43d09ec1bc5e57c8f3d0c64020d403b04c7f783,0.000000,8,2894,2894,2666,1,0.000000,56.050315,0.000000,1190.070462,1.0000,0.0000,0.2500,1446.0,0.2500,1446.5,0,0,1
0xd87c91884f5796e7b0a7ee8cc5d40ad6c63f289d,0.001707,5,2,2,2,2,0.000000,1.0,-0.000427,0.000582,1.0000,0.0000,0.6000,6.164414,0.2000,0.0,0,0,1
0xb56c725467c7eec851b1a4a4222d930932b04e89,0.301220,496,2211,692,35,33,-38.948718,82.085305,-0.007724,0.147181,0.3130,0.8286,0.2339,33.019398,0.2157,6.495643,0,0,1
0xa0ece74981af3ed84d4659fe1f469e7c47e5ed33,0.000975,0,25,0,2,0,-12.500000,2.5,-0.000488,9.8e-05,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6dcf8319b3c6fffd4ac6079a7cc336d1c5562f80,0.001560,0,40,0,2,0,-20.000000,4.0,-0.000780,0.000156,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8dc103a4864d4f6bab920e3fc9e3d48567bec173,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd4eb8e0bb87c1630c34b7d39a5fa74b67bcce3d1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0465028899f4a56b13eef1725f95998a1b73a4f3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x41fafb65b1514ce1177287a567002f8978d98205,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8a8edb44A35bDC1e45020bd499fB916125523647,2.000000,0,6,0,2,0,-3.000000,2.0,-1.000000,0.0,0.0000,0.0000,3.0000,2.160247,0.0000,0.0,0,0,1
0x6ea8c3e29fa652a82b8a9b63598eba4c0f8ea17d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xac8a66dbba11b737af2f898d1954119bc34c78ea,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x4fE6Ea636aBe664E0268Af373A10CA3621A0B95b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,145.0000,8.237567,0.0000,0.0,0,0,1
0x3f6e75dea1a997bf6bb59334c425cf7f0803f3c7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc69071e982fb7bc136accc86169da8dbdf705220,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0479fffd26537699110c161c1b744828b3f7d771,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x29b77fa51f36991f99bbeb702471b7227510d05a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc9b3378516d0c7a622ff325dd3dfd60b50f7a74c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x594644ef07741b8893a45761eae38b9a14d09c9b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x99b24e4657a43687bc872be214ae4e32ddc0d3c7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x55d8988efec8af2551776baae6baa593660238d2,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb978A5F4854274bc5196bC2a4633863CB3A0a6b7,0.494000,0,3,0,3,0,-1.000000,0.0,-0.164667,0.045792,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5cbe3c7827a386a66dd4ca5ca390a7d84da0c142,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xfc668AE14b0F7702c04b105448fE733D96C558DF,461.636398,0,341,0,3,0,-113.666667,158.628147,-153.878799,192.283234,0.0000,0.0000,97.0000,18.789485,0.0000,0.0,0,0,1
0x8e0600987cb75d2da6871b5d970f004ed1f2cb8d,0.000000,2,3,9,3,4,0.857143,1.726149,0.000000,7.866861,3.0000,0.0000,1.5000,2.624669,1.5000,2.160247,0,0,1
0x1442a8fd038e0253ab07fd0e6aa70413d961f315,0.000000,5,8,8,2,1,0.000000,6.164414,0.000000,2.070937,1.0000,0.0000,0.6000,0.816497,0.6000,0.471405,0,0,1
0x7Dc4f41294697a7903C4027f6Ac528C5d14cd7eB,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,147.0000,171.191085,0.0000,0.0,0,0,1
0x9d0f304c37437437c2aa92d35cfcbd7942ca35e0,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x283a97af867165169aece0b2e963b9f0fc7e5b8c,0.000000,3,8,8,8,8,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.3333,2.061553,1.3333,1.224745,0,1,0
0xE335936435D176E78D8b4D675BAfbc575Fb560ED,2.002000,0,4,0,2,0,-2.000000,0.0,-1.001000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9fa8fa61a10ff892e4ebceb7f4e0fc684c2ce0a9,1003.624048,84,116,17,64,16,-1.546875,1.886876,-15.681626,33.022899,0.1466,0.2500,0.3571,8.231646,0.1548,1.146128,0,0,1
0x5c84c9dd997e16578e62c9f7557e708db05c1076,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x32df4e3024da3c7f9a901792d82f9d7008b7e490,0.000000,0,3,3,3,3,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x0ba0d4399c80fa14a25f91b1584ba59823b12c2a,0.000000,0,1,1,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,1,0
0x67179ACc9850722E7047911e661fEe177bCBa6b8,0.020000,0,2,0,2,0,-1.000000,0.0,-0.010000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe0e3Fa169fC59DbB5ee29A3c19920BFdAB29480f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x25cdc41bf2c88e0b6ece3b922eb74c7169cd3df4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x29b0de42b6495d48ec80126eb78591a756aac001,0.000000,0,4,4,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xb222e54b336bf4834953eac0a5bd0c1aae2079e9,2.356324,1434,34,15,3,2,-3.800000,13.804347,-0.471265,1.817846,0.4412,0.0000,0.0321,0.673562,0.0091,0.360801,0,0,1
0xb4b21c7a8a7b3f01129b7bb4ca1ec9fbd58f3a76,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,54.0000,1.664711,0.0000,0.0,0,0,1
0x5a84b5f02c9a5783ddb8a67eeb9c9477711add87,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xcea47bf4c899265f7fb125705d51ffe4a2bbe555,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x7a6f9346ea5a77e4eeeddef22451f5083456ace7,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd42993d9d330614fb7e4331e41d2916f9a69d28e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xdd39457768927c7d13b7854931eb4e800fb1f347,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd14ccc72df063db59386c371e00292ca529400ac,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc8c3f722b6a618632df615a81c73079859535224,0.000100,0,1,0,1,0,-1.000000,0.0,-0.000100,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x31cfa363713884c5642e7249a47762188d144629,0.000100,0,1,0,1,0,-1.000000,0.0,-0.000100,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x33222541eae599124df510d02f6e70dada1a9331,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,8.0000,2.689679,0.0000,0.0,0,0,1
0x1962a6183412360ca64ed34c111efdabf08b909b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,16.0000,7.875744,0.0000,0.0,0,0,1
0x35afb92d3f2be0d206e808355ca7bfac9d820735,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,15.0000,8.634813,0.0000,0.0,0,0,1
0x697beac28b09e122c4332d163985e8a73121b97f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,178.0000,60.894803,0.0000,0.0,0,0,1
0x985fbb68ff6396938796008054147880626d5d52,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x09077D92F7a71Ae3C4EAc8dC9f35cE9aa5A06F7B,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,0.471405,0.0000,0.0,0,0,1
0xFBb8B91fFe0EE6B8f626F03E1378f5569432d406,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,17.642279,0.0000,0.0,0,0,1
0xdead49c9398a34ca8bacaaab0e1af098f0b20733,0.000000,2,1,9,1,2,2.666667,3.858612,0.000000,0.810319,9.0000,0.0000,1.5000,17.441967,1.0000,4.0,1,0,0
0xcE5cdCf3c4b44EA985AeDd0c9C661857e145382c,0.306960,0,8,0,3,0,-2.666667,1.247219,-0.102320,0.036592,0.0000,0.0000,10.0000,1.345362,0.0000,0.0,0,0,1
0x8d5ede2af16e4dd5b7fd6c4f2b33bf685fffd584,0.005000,0,1,0,1,0,-1.000000,0.0,-0.005000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x96df88ffe029e21ddfa480a62a05a3779ed3e8fe,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0fb81a518dca5495986c5c2ec29e989390e0e406,0.000000,16,395,395,363,1,0.000000,20.734851,0.000000,124.531905,1.0000,0.0000,1.0625,18.461781,1.0625,17.751651,0,0,1
0x65d613f9b08f7ac27e4e5e84f3fc3530f5c1392c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,2.357023,0.0000,0.0,0,0,1
0x85e19368772c6616f29b1e565a5151e6153730a4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xdd14691a124125f55956a6992df1c22fbc604a66,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd50f2acab96164f3f538980aa8042bf8a4e64b38,-0.000001,17,2,1,2,1,-0.333333,0.942809,0.000000,10.412171,0.5000,0.0000,0.1765,0.471405,0.0588,0.0,0,0,1
0xe82062f270dbbd296ec4820845129d874ea35ace,0.000000,12,1,2,1,2,0.500000,0.5,0.000000,0.099,2.0000,1.0000,0.2500,0.471405,0.1667,0.0,0,1,0
0xd6e8b5746f543712514d56d1ea9e2a8ba5b5e8d3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x97ee19d8c8b2d607af236d8beddf9f45aca99585,-0.000003,29,834,1,741,1,-1.122642,0.424708,0.000000,200.929881,0.0012,0.0000,1.0690,126.258707,0.0345,0.0,0,0,1
0x88fcfbc22c6d3dbaa25af478c578978339bde77a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,395.0000,48.990282,0.0000,0.0,0,0,1
0xb1021477444c6566509e1b80d2c99e9603a31c47,-0.000004,205,1097,12,911,5,-1.188390,0.782893,0.000000,154.121275,0.0109,0.0033,0.2780,21.888846,0.0293,1.154701,0,0,1
0x6bd33d49d48f76abcd96652e5347e398aa3fda96,0.009998,1544,103,12,88,12,-1.022472,0.423403,-0.000112,48.393819,0.1165,0.1250,0.0104,19.974887,0.0045,0.832993,0,1,0
0x5a13caa82851342e14cd2ad0257707cddb8a31b7,0.991112,1400,29,19,12,6,-0.769231,3.846154,-0.076239,0.269184,0.6552,0.4167,0.0057,96.174321,0.0036,4.166533,0,1,0
0xeda2b1cc85743ad07d6eb8e5a22cdbe142c10e6d,0.021811,0,2,1,1,1,-0.500000,1.5,-0.010906,0.019095,0.5000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x6bcdfc84285033c32bed951cf724f989ba197396,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x40f4991411ac5377675c421e87378e10470134a3,0.000000,0,2,2,2,2,0.000000,0.0,0.000000,0.0,1.0000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xb57b9206d75c1bb02cb64f97fb5176eae731a62d,0.021375,0,4,4,2,2,0.000000,2.160247,-0.007125,0.023951,1.0000,0.5000,1.0000,0.0,1.0000,0.0,0,1,0
0xc797f7d82962157b4c73d43dc7723df0f82c0194,0.101811,1,4,4,2,3,0.000000,1.581139,-0.025453,0.044767,1.0000,0.5000,2.0000,0.5,2.0000,1.0,1,0,0
0xceffdb3f1aed635e94a0b565239d4353ae44c744,0.000000,1,2,2,1,1,0.000000,0.0,0.000000,0.0,1.0000,1.0000,2.0000,1.5,1.0000,0.0,0,1,0
0x5aa777b6ee8828577df686b5f7c16b994125e43e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xBbc79794599b19274850492394004087cBf89710,390440.615485,0,17794,0,6673,0,-2.666567,119.62757,-58.510507,2600.341654,0.0000,0.0000,2.0000,8894.0,0.0000,0.0,0,0,1
0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,11.0000,1132.663314,0.0000,0.0,0,0,1
0x970d48531bd6Da34DfA5f867c3bc0AFE17c0c4dd,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x897ce268e75b8eaa8ecb07a2e4802e3d0b2c3da6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb535394330357396680a5542767A190193F9D2Ab,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x411a0e6060901d65c7206d66802ab37ffc87c229,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x21c04Ea21791cc35C17A0D33b083A8dcde04cc0b,3.186400,0,40,0,8,0,-5.000000,6.363961,-0.398300,0.550871,0.0000,0.0000,3.0000,126.673684,0.0000,0.0,0,0,1
0xa5e3bf42195c0d67f78e6e4abbf01fe503a5596f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x39e00ac8fccfac4b043a55bb3b7ad8327d51f1df,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8a6aa2091c68287d4c37e486e89850fd0e79633f,0.000000,1,21,2,20,1,-0.904762,0.683462,0.000000,0.485335,0.0952,0.0000,2.0000,10.5,2.0000,0.0,0,0,1
0x34abcc1fdedb49c953445c11a71e428d719ba8d9,0.000000,215,152,301,149,9,0.943038,15.902887,0.000000,0.522842,1.9803,0.0000,0.2791,36.149885,0.2744,37.574937,1,0,0
0x899850f5b7f34d213a01802c727e7a59a88487a1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,59.0000,188.511993,0.0000,0.0,0,0,1
0xa38d8109127028d3e1774413ef28db70c471cb54,0.000000,18,137,137,124,1,0.000000,12.309346,0.000000,3556.850553,1.0000,0.0000,0.8889,9.518896,0.8889,9.565359,0,0,1
0x7e8f32453fba5c9c4926d26b34e985f36e0dce1d,0.000000,0,3,1,1,1,-1.000000,2.0,0.000000,0.03,0.3333,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x12458c69ec849af2854fdec7e0761e60d4ee7ed3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x55bd73230819d2a91b9d35a82fe501cabdba185e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x2d66e75ad68c4a4f24eafca690ee3b1e6e0ffea3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,25.0000,0.894427,0.0000,0.0,0,0,1
0xe4f4c979738f84d9dcd204e94a94750608dfd184,0.000000,164,95,1,69,1,-1.342857,1.611439,0.000000,2541.676766,0.0105,0.0000,0.0976,16.205227,0.0061,0.0,0,0,1
0x575a9368ccbc951986bb25412876be1a3218c883,0.000000,67,59,1,57,1,-1.000000,0.321634,0.000000,437.753022,0.0169,0.0000,0.2090,12.140336,0.0149,0.0,0,0,1
0xf2fd0c1eb5a2989e32ce929276463164410796b4,-0.000001,49,109,1,104,1,-1.028571,0.291373,0.000000,305.877603,0.0092,0.0000,0.3673,20.984121,0.0204,0.0,0,0,1
0x9b6BAA7DE8751328E8e0a8b872Ff8d36539b313D,0.068385,0,14,0,2,0,-7.000000,0.0,-0.034192,1e-06,0.0000,0.0000,2.0000,6.5,0.0000,0.0,0,0,1
0x37967e841cb5a1c9bd76933ba947c3a81d4d738d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x69ebb43389b3a7fbdc41ea21cf83ff432e952949,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe3dc86d70f09047da4131b599b9aaafdaf68b528,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x84f5fb60fccd73f06867d800445b3fd8b01a2dd4,0.000000,0,2,1,2,1,-0.333333,0.942809,0.000000,0.056569,0.5000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x5ddab66da218fb05dfeda07f1afc4ea0738ee234,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,46.0000,2.716609,0.0000,0.0,0,0,1
